age,income,family_size,spend_cat_A,spend_cat_B,spend_cat_C,persona
36,44719,2,0.8324923798965135,0.9916160720194183,0.0654545503627253,2
45,121081,4,0.47223254276651017,0.8569621573538767,0.265807233849076,0
43,40150,5,0.5035747634376183,0.22169898944045052,0.7107410397839318,3
54,90494,3,0.22926542965380758,0.41651363157197396,0.40118066890231496,0
43,23825,5,0.6483874811735261,0.08883684600502173,0.3253642988573032,0
40,70368,2,0.8878421540622642,0.16455135989921343,0.10396813403025373,3
26,34800,3,0.3295142198584675,0.04969708297165165,0.07018410971333822,1
29,95535,4,0.6191859397698841,0.6410879115426854,0.2099878075858269,2
18,106390,4,0.33194896411182206,0.5331871345163941,0.8345757988583787,4
18,131268,3,0.7927191118343301,0.9170128167865741,0.6630159436472532,4
51,112851,5,0.4749597369923172,0.46300767679433774,0.34094663016400273,0
49,125076,3,0.33946902221970465,0.6423067054443018,0.06102846596858691,0
42,95017,5,0.4200488542112919,0.4015974714111631,0.18837253112655916,0
57,68505,3,0.09122752139622825,0.8294570393558957,0.44988482292569576,0
18,142405,5,0.8661171533224405,0.9263756983162428,0.15321792335222006,2
33,77899,1,0.9580690553381048,0.4317317367810739,0.7626004263105658,1
56,102782,3,0.47741417973541656,0.08270132047632428,0.7886350478919136,0
22,42601,5,0.2213372080781394,0.16353582918506304,0.1368711208443545,1
39,30677,2,0.6646561990889387,0.7205443304579063,0.7268713113925874,3
46,49552,2,0.4523814795411427,0.32526745858861483,0.5122391373937568,3
20,149249,3,0.2523000808384197,0.7853849725281095,0.9623815440759007,4
29,107858,3,0.038433143490149035,0.749759570513246,0.787567737162986,4
43,87891,4,0.8897044517885121,0.6943016678964797,0.5852982324571576,0
33,94693,5,0.7967343520450476,0.8142168844497946,0.6036178806263066,0
54,120699,3,0.8290060576393794,0.7565558702727565,0.17891209250322238,0
39,143355,2,0.43983973093138884,0.632587899157484,0.8936274600640057,3
46,111450,2,0.7532553919534275,0.004227208580241837,0.5592477388634748,3
31,53292,2,0.5812252638799956,0.5156772080933597,0.57409699403459,1
45,148424,5,0.37477529641349305,0.5952528930648933,0.5754183415854817,0
22,145451,1,0.84274208812218,0.9606459008874024,0.2762357609382863,4
47,86097,3,0.9987575480444183,0.6504820615461886,0.8120905949556914,0
22,93703,1,0.8992823072743599,0.5754737552212846,0.8623394783421923,1
29,36184,5,0.7761919716863057,0.5411938434862121,0.28788486220863774,3
33,110033,3,0.7475079721923769,0.10329299374248602,0.4417701201932379,3
43,109336,4,0.6502488430168548,0.4276198773847131,0.17915088774628884,0
43,81046,3,0.8536174968395771,0.1343556924978463,0.2385424463192184,0
38,122968,3,0.493081247824666,0.05269775059742432,0.33598281644813055,3
56,86741,3,0.181729510197993,0.329469192143905,0.9019893840960919,0
53,81377,3,0.7680497242692065,0.6454421686960652,0.6261596620346451,0
50,32039,3,0.9195063741758853,0.8667973350495728,0.5879489944820079,0
47,65161,5,0.34135229193049954,0.8103658672441125,0.9467574555577296,0
54,55006,3,0.7829832979571356,0.2946898506349036,0.7913204716870663,0
40,37544,5,0.2737227030824141,0.04599661835663771,0.01605057492208717,2
27,32987,3,0.942600273358682,0.4026781759371695,0.12433461500284282,1
22,25239,3,0.6834609920137866,0.3147792906640542,0.24775374420060947,1
53,64785,5,0.5692759871823971,0.37126453472342325,0.30392055621070035,0
51,43358,3,0.779870157903575,0.5590989408751053,0.8340622362256848,0
48,134759,2,0.8132311705575417,0.030413523221447747,0.7699085972505298,3
27,102674,3,0.8923698982253471,0.37080573637305925,0.14544741576449893,3
36,76450,4,0.9011195328474305,0.5586333094861285,0.5339327054655928,0
49,108520,5,0.05269082555354654,0.43097087096652753,0.10911639507930782,0
18,48428,3,0.12290760801279543,0.6672289427977435,0.17288413819851944,4
22,29096,3,0.8260608781872083,0.18613179191850726,0.24218768572208305,1
21,67582,5,0.9460516533801783,0.15382810926378943,0.905295044125972,1
33,44536,1,0.30767184812394055,0.30787442408178,0.36572186317756705,1
41,77395,2,0.008601818432715347,0.10172924185294419,0.9158175008281059,1
33,131595,2,0.32270518903519796,0.236261869361996,0.7507407614386212,1
19,88157,3,0.38286413597257163,0.0869044575863831,0.7494059781703976,1
45,121494,5,0.7610333647234023,0.40197775359977217,0.8034915795336023,0
49,89484,4,0.04758466563783914,0.7114560724480375,0.09596577740207457,0
44,21287,3,0.21264023609266025,0.28653808071238884,0.8146170161877522,3
37,74510,2,0.8939685861946396,0.003730914778113048,0.2525835407356859,3
41,43902,3,0.15482040945143405,0.557067435439091,0.983931406148415,1
29,76188,5,0.7592476519683428,0.6919415472179956,0.8482031585398025,3
52,132894,4,0.36131041557907584,0.3913161823695932,0.9966455383328952,0
50,41164,1,0.6626602149213862,0.29699990132182363,0.9371162727495999,3
50,101204,4,0.07384650330299192,0.49063779948050357,0.35972923836262893,0
54,21772,3,0.2865579450860434,0.10123966478836366,0.9416899948494498,3
29,73054,2,0.42478973749672,0.6439262199905869,0.3302299735593639,2
20,74878,5,0.8572126260777889,0.7332971487849614,0.6592727210768896,2
18,146800,3,0.5634958576461176,0.7046306771725392,0.8186501229495795,4
50,52238,1,0.04522529307768919,0.3286669402063126,0.3819697240061696,3
57,124504,5,0.8018665733261261,0.8427106644453435,0.2038672572935729,0
27,78293,5,0.054521488951482566,0.9468487705736642,0.8948869476367074,4
46,101298,5,0.9343665639919007,0.2970742229938319,0.10328181321090801,0
30,121442,3,0.21171744604038956,0.26271918728785204,0.3649754465363829,2
29,27213,1,0.48792614465705475,0.7041057597289204,0.5405726551763378,4
48,34941,3,0.07228096876630907,0.7082819588650592,0.8047496678205429,3
19,115881,5,0.5617123862977665,0.5104174221389101,0.8688449335181138,1
52,120720,5,0.4972287007284817,0.9233200035978415,0.5116332498623014,0
40,35964,2,0.41024853488134294,0.14631502453567236,0.5733967519962564,1
34,46855,4,0.03557291703403975,0.4773670912705046,0.8538256000848975,1
43,78769,3,0.878936378651503,0.03520687150007418,0.467012215467407,3
25,141739,1,0.8026365988128625,0.052655942018114854,0.5591028808767524,1
46,103504,5,0.6330300203289908,0.053684534135784,0.01843881835422756,0
43,21046,3,0.5722299826339304,0.4917881730857723,0.9511187160942423,3
27,34909,4,0.6949464313698313,0.5889645530140759,0.5667782301110331,2
43,99114,3,0.14399001591436722,0.003487496512757038,0.7275743098566657,3
51,43368,4,0.932644246316484,0.6325464040194374,0.24791297163445736,0
58,136853,3,0.28467329150464094,0.48970075213967357,0.6565884543415231,0
24,114135,2,0.6564902724430023,0.2238018860616634,0.46002568865295623,1
21,91255,3,0.6067556811419047,0.015100122076510014,0.11247013965605546,1
28,101496,2,0.6366139797156086,0.15610319984442833,0.830166214074591,1
46,109142,4,0.8789521230821122,0.6003322355914908,0.8393387341927538,0
53,135864,5,0.29591120665061976,0.6588402037399831,0.0637132562719388,0
42,133902,5,0.7489481882526573,0.6470612018689108,0.3906052391264444,0
38,35624,3,0.5983910639391692,0.15316232010774555,0.2814425891275293,3
53,124715,1,0.07606033095464015,0.9112143140022266,0.5163693046517419,3
27,126378,3,0.41415468088197516,0.41095207355365493,0.48879604736832927,2
54,30352,2,0.8379515732657444,0.7680074218887072,0.6564274329497087,0
26,116421,2,0.3153473889305859,0.16648093970490063,0.24748766149036772,1
41,100539,4,0.48226388331287595,0.4705687124253418,0.2216994333240473,0
52,29223,3,0.4886385681536599,0.5215211773858025,0.723326625780446,0
52,116969,4,0.6180098668058626,0.7703552508283321,0.9762052044526092,0
53,137976,1,0.8840178597901833,0.6215189349953261,0.9463444221816719,0
35,98254,5,0.17353919878515645,0.3993024891005944,0.7919862073577039,3
56,86851,5,0.5046168826401256,0.2825146491088807,0.0674680632814545,0
49,70044,3,0.4242672592876121,0.9729567507650877,0.23777399026323842,0
41,107089,4,0.2959200901005964,0.2845299933915072,0.689627398781822,3
40,110218,4,0.9196081769537723,0.12947392042578498,0.29577263238919094,0
49,105000,1,0.008171092407713965,0.30041669071757005,0.39362329575893873,3
54,127240,4,0.1221047926303771,0.3269363996226795,0.9536833743435558,0
29,51419,2,0.7333444499161096,0.12785950903760057,0.0863072683339352,1
30,33767,2,0.26344160468691347,0.7081451023878498,0.8612453679199824,4
40,92002,2,0.7231792610922434,0.619165014227892,0.050298132950572394,0
42,51028,3,0.8322536107155628,0.31661547748348395,0.3379424068065934,0
52,67953,2,0.25461601683453017,0.9930000940299932,0.555401315875599,0
58,77965,2,0.1919442878630242,0.6550110731657643,0.35638420947345695,0
47,123394,5,0.14530063268115778,0.70318538670577,0.9571570259385926,0
34,89776,3,0.20008861088244623,0.5571826501038408,0.504375084093554,2
37,51459,2,0.2671853891171916,0.5515747405862161,0.7338390221852497,1
42,110932,1,0.8687498165405088,0.020022266578279213,0.7020653093748529,3
39,102331,2,0.7700044132524325,0.770906276969037,0.8350923402748011,3
30,44689,3,0.0018443169182416064,0.9107407591655986,0.8639141174670465,4
36,100446,4,0.8741191420980978,0.12226397766388919,0.4663169923541871,3
53,87982,5,0.07881229970197767,0.7956304788071562,0.8630027594342627,0
29,23346,5,0.6552656175468727,0.5343070078636016,0.6534498200398883,2
58,65179,3,0.15147476821682637,0.2853091615162733,0.6860609918079328,0
36,134773,2,0.06227581051095621,0.9208840676943212,0.1732365988703196,2
29,60517,1,0.7597706975211778,0.017370902073700623,0.2450994577004283,1
26,89678,2,0.467203113855843,0.27405855831799664,0.6876646778838785,1
24,101606,2,0.5990625133111591,0.8862498305262113,0.2656336474631482,2
45,132491,1,0.4253530187974589,0.48101449370786886,0.49003999670828435,3
31,92623,5,0.06717186250784213,0.5989218044943393,0.4899653018612474,2
48,109288,2,0.7396181662869746,0.7497679945344363,0.2340367084395395,0
36,101171,4,0.8203511211688266,0.1479736162233386,0.5664940569340803,3
33,78916,4,0.041420543088700246,0.21517510385059468,0.5637560759460555,2
22,107754,3,0.37571719698393935,0.9986288528542588,0.1290159531195323,4
52,117409,3,0.55731653707016,0.23745270625622805,0.38111479004020876,0
29,68575,1,0.6051834227669173,0.5392025063523461,0.365826278991776,1
42,128501,1,0.5781529411412988,0.2987072699168283,0.56208860510173,3
38,65039,3,0.6929406539021294,0.8514196632193641,0.749331219387286,3
53,69955,2,0.9668162024195229,0.9617558287315513,0.01823306464148644,0
40,100260,5,0.39058652112871106,0.14129241400409542,0.13256123874759518,3
33,75871,4,0.5566235669555893,0.6005734623826423,0.3019949260199941,3
56,80678,1,0.699078629463999,0.8115765330043442,0.810413244997695,0
59,140773,3,0.592423822077805,0.8230278629979039,0.48051775760739757,0
56,51351,4,0.38675103000918165,0.44044768580174853,0.5108865871016615,0
31,80693,1,0.6240792879498264,0.22537634182802035,0.40920832614394265,1
48,51433,1,0.6501115304401613,0.38713992611244274,0.41514472552035864,3
22,94797,2,0.5849684753263368,0.7511527090242549,0.9775569224411966,4
52,99015,1,0.20511066075237083,0.9937778922806718,0.8986408527243589,2
40,35804,5,0.505981358152432,0.5542892078800181,0.7258673533576291,3
46,112781,1,0.8843568097607005,0.1951244086491224,0.32408323380127135,3
28,65101,5,0.8686018780322435,0.041934766770814313,0.5136870372428514,3
35,80115,2,0.7507879249960111,0.9436898398976603,0.6894128921184768,2
29,98363,5,0.697195514437225,0.4830332022722792,0.39457529767372834,3
26,138870,4,0.15327913776045088,0.7165926685177141,0.5244729849267288,2
27,149826,1,0.4594646645044492,0.6601810351461427,0.1457108876470541,2
34,127904,3,0.11095130974749412,0.8908712841505421,0.09357664371977381,2
55,64700,3,0.8172844496360196,0.2660905725479831,0.1673097432417785,0
24,134952,5,0.2910432064397511,0.4417200932828623,0.7556571430025472,2
30,97576,2,0.7668658642490939,0.9136208319844649,0.18996202530441852,2
57,39477,5,0.8145788915089027,0.5855761917879349,0.9247216794868912,0
59,36127,5,0.8924960974115408,0.07136163640098203,0.3685488496735051,0
26,106718,5,0.7538300784877634,0.19448417654301398,0.1690328087547356,3
44,46049,4,0.5647290005073813,0.2372150170288433,0.8252441345273359,3
19,110063,4,0.5981849147266962,0.9937854932786826,0.45664684059237537,4
22,149255,5,0.3205822768226192,0.22413899005683868,0.38845984099465836,2
46,32473,2,0.1769961913904453,0.8696840716153894,0.3294531763270562,2
54,102245,1,0.13063620482378013,0.07809564994936147,0.3305124700610569,3
55,119510,3,0.18202352111677145,0.18172069344052255,0.6634410119228608,0
36,81836,4,0.9339518874028474,0.8720552116699986,0.5406481445198752,0
25,62464,1,0.16443325420068378,0.8989364767325961,0.46764162366368944,4
18,33714,4,0.7237374449285499,0.1761962519528012,0.4470414958619222,1
39,80878,4,0.18462854331472467,0.22985218419838593,0.14200105574071253,2
34,54208,4,0.9752897702157737,0.5305673313321602,0.8278771369331004,3
24,117481,5,0.36658453547569747,0.052682952104757486,0.926847745851586,1
42,107104,5,0.4121364290290699,0.9452841674553606,0.8022063215094472,0
21,94683,4,0.4045115787821538,0.36207672509168265,0.4512670322907655,1
53,101803,4,0.8164591840602086,0.4892879657841518,0.9721936038442237,0
23,61514,3,0.21829052474210953,0.10504835512754818,0.6186443934296748,1
48,116988,1,0.8310247359056293,0.03254463454405099,0.7740828545710068,3
36,25136,1,0.6570588544420811,0.46781690646989416,0.7412233276628698,1
56,118115,2,0.22028016779692494,0.12166737008576012,0.707813362373509,3
44,51516,2,0.06540754584091069,0.6303186882236411,0.641986427815636,2
27,96982,2,0.7749925414389587,0.7944813033362209,0.21161207019680128,2
43,83878,5,0.21896304581618675,0.031671131722890156,0.29445372830837013,3
36,65099,5,0.8890668297228299,0.6122225024410692,0.8867175048290004,0
56,110060,3,0.1297852773647391,0.8156267507215649,0.1799596283449847,0
20,33188,5,0.6163645648075022,0.43942797953197377,0.1519616610172022,1
30,124123,2,0.6921683937215112,0.9597046638429935,0.28416076711576843,2
45,126373,4,0.6577024145572191,0.11119490669227838,0.3624930997498226,0
37,131073,2,0.31602981449625445,0.3229844634517467,0.5531295350665788,3
45,71188,3,0.8755235232204682,0.2300750339355706,0.6055380634124838,0
25,144166,4,0.7698053167487472,0.9961911555409747,0.7906723281602464,2
58,144077,5,0.5102063416212808,0.29417635420557875,0.07340668728700228,0
56,25560,4,0.6032930279384487,0.3879267483940141,0.2082341169480333,0
18,131157,3,0.5663712269473736,0.8476164897089824,0.5051619055377436,4
20,128763,5,0.9466985773454252,0.9299635079864133,0.2508126081708466,2
30,56397,1,0.8964132367792893,0.9377472293250453,0.8734851983028116,4
45,97193,2,0.23549728515607005,0.5581680386490836,0.6401679720810813,3
42,143651,2,0.2627597777150451,0.6633022260479674,0.49023380791613014,3
50,58082,3,0.9814380721324324,0.3491717267634168,0.0004436161033302133,0
55,104376,3,0.2365607019528687,0.607158729350281,0.8586482268253669,0
23,61430,2,0.9534793244825952,0.30274806845107094,0.46086037657388657,1
49,70522,4,0.6497537050967451,0.7460283563593224,0.5314092426008743,0
38,60397,1,0.05010943904106757,0.307210116551903,0.6982714639144783,1
33,96860,1,0.3357271994608336,0.8794107082420644,0.9374553973928262,4
38,149189,3,0.4761540719128916,0.14348388927216282,0.15821000379999584,3
28,45247,3,0.8330928914504517,0.5718051291484538,0.07118417837883839,2
54,103094,4,0.3285854132753516,0.5206754962749477,0.12190890951435251,0
53,134798,3,0.31057831212454645,0.2637174743942765,0.740724191160355,0
52,39943,1,0.920263259028664,0.02800210917687629,0.1292778275107197,0
36,59460,2,0.07903434540117349,0.14853368639693698,0.5009810083522864,1
37,61986,1,0.5515212147149954,0.9679511665478642,0.7064949369102318,2
35,64514,4,0.5042392698481033,0.9413045276393707,0.712761823258958,2
58,100908,2,0.057334760222510384,0.11930072325295149,0.4063526448343948,0
31,72385,2,0.08775922051931062,0.3748601988693371,0.6986144359686187,1
32,32631,1,0.3819674329780046,0.46512661913058806,0.9500111176637204,4
48,87008,2,0.13416121934478098,0.47807193078942123,0.027978836120192474,3
18,46955,2,0.47807190444785586,0.2988198204655421,0.6713801398209734,1
20,67367,3,0.6088888854071793,0.9129528326700685,0.522618095817511,4
33,50802,2,0.6913966845029768,0.908490600483377,0.21258852240292003,2
40,90408,4,0.5464700659207645,0.018928420535729296,0.3077121956861577,3
28,113083,2,0.37966001589331244,0.6500013755174257,0.8371505652962516,4
29,63341,3,0.12975862660463555,0.07436240846680742,0.5868980847688767,1
27,33691,5,0.24748541480707753,0.5974976621312753,0.014530345959392732,2
49,129786,5,0.41942167701585353,0.866892896401799,0.9653613303455313,0
33,24753,4,0.9241144834023005,0.6495309496235275,0.6661842631194279,3
25,21833,4,0.20260058119439506,0.4689276149437619,0.4426427639774244,4
55,124232,2,0.4133442309326554,0.9578957291715938,0.7123334209564265,0
29,28645,2,0.7323088573740542,0.7465985830175398,0.2045690297478503,2
41,125120,5,0.7052033520018945,0.24930937275280363,0.2604673503462229,0
45,135428,5,0.9655925944739431,0.3869369010520175,0.15212626349363767,0
25,115977,1,0.19090129667967437,0.7598753340399639,0.39707302277962075,4
45,60024,5,0.016519611599961848,0.019314248116055532,0.9047002846925752,3
53,137068,5,0.32232326098720276,0.0639633025482721,0.3885903898856494,0
43,128853,4,0.14969261248271604,0.8594231784597667,0.2880856968608865,3
25,100598,1,0.5484690523835062,0.04294598963386853,0.7035638347466106,1
45,29635,1,0.8987790552502336,0.6785138411991533,0.869605597699258,3
45,40064,2,0.6882268329725428,0.3189059570558348,0.24423215925146524,3
54,29940,2,0.1357988563501249,0.8258917177447093,0.8079216847704122,3
